id,Project,Subject,Type,Parent,Status,Priority,Author,Assignee,Updated on,Category,Version,Created on,Story Points,Remaining hours,Description
602350,Android,No BL is shown when we apply a category in category filter page even though there are BLs to display for other selected categories in categories filter on BL listing page,Product Bug,,Closed,Medium,Akhileswara Rao,Priyanshu Gaurav,2025-09-30T10:03:00Z,BL_Webview,,2025-07-17T07:22:25Z,,,"### **Actual Behavior**

No BL is shown when we apply a category in category filter page even though there are BLs to display for other selected categories in categories filter on BL listing page

### **Expected Behavior**

Other categories BLs shoould be shown when we apply multiple categories in BL listing page category filter when there are no BLs to display for a single selected category

### **Steps to reproduce:**

1.  login with 9390158763 and navigate to BL listing page
2.  click on categories filter and select multiple categories
3.  select a category which does not have BLs in those multiple categories
4.  observe No BL is shown when we apply a category in category filter page even though there are BLs to display for other selected categories in categories filter on BL listing page

### **Test Environment**:

1.  **Device:** iqoo z6
2.  **Environment**: Stage
3.  **Operating System:** android 14"
602357,Android,"After purchasing a BL, when the user clicks on ""View Details"", the screen flickers briefly before showing the lead details.",Product Bug,,Reopen,Low,Sharan S,Braj Mohan,2025-11-25T10:21:39Z,BL_Webview,,2025-07-17T07:37:24Z,,,"### **Actual Behavior**

After purchasing a BL, when the user clicks on &quot;View Details&quot;, the screen flickers briefly before showing the lead details.

### **Expected Behavior**

On clicking **&quot;View Details&quot;**, the Post purchase pop-up should **load smoothly without any flicker or UI glitch**.

### **Steps to reproduce:**

1.  Login with seller
2.  Navigate to BL page
3.  Purchase any lead
4.  Click back button
5.  Click view details cta on purchased lead
6.  Screen flickers while opening a pop-up

### **Test Environment**:

1.  **Device:** Redmi note 9 pro max
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
602374,Android,When user click on the new ui /old ui of AFR notification in expanded mode it is redirecting to the dashboard ,Product Bug,,Closed,Medium,Sachin Naik,Sumit Ranjan,2026-01-21T05:55:04Z,Ratings & Review,Android-13.5.3_T1,2025-07-17T08:01:26Z,,,"### **Actual Behavior**

When user click on the new ui of AFR notification in expanded mode it is redirecting to the dashboard 

### **Expected Behavior**

When we click on the AFR notification it should redirect to the seller chat with rating popup 

### **Steps to reproduce:**

1.  Login with 1367677675
2.  Wait for the afr notification 
3.  Click on the notification in expanded mode 
4.  Observe it is landing to the buyer dashboard 

### **Test Environment**:

1.  **Device:** vivo y21e
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
602378,IM-iOS Native,BL Listing Screen is scrollable with buyer viewed product overlay opened.,Product Bug,,Rejected,Medium,freeda fernandes,Shivam Bansal,2025-11-17T13:17:04Z,,iOS_13.5.3_T1,2025-07-17T08:06:59Z,,,"### **Actual Behavior**

BL Listing Screen is scrollable with buyer viewed product overlay opened.

### **Expected Behavior**

The background content should remain static and not allow any scrolling.

### **Steps to reproduce:**

1.  Login as seller(BL Webview enabled)
2.  Navigate to BL listing.
3.  Click on buyer viewed producto in BL card.
4.  try to scroll, BL Listing Screen Scrollable.

### **Test Environment**:

1.  **Device:** iPhone SE
2.  **Environment**: Stage
3.  **Operating System:** iOS 18.5"
602383,IM-iOS Native,"Transaction data fails to load on first attempt, appears after manual refresh in Transaction history screen.",Product Bug,,Reopen,Low,freeda fernandes,Rohin Kumar,2026-03-25T06:07:32Z,Webview Buylead,iOS_13.5.3_T1,2025-07-17T08:13:24Z,,,"### **Actual Behavior**

Transaction data fails to load on first attempt - Loader is seen for some time and then no transaction data message is displayed, upon refreshing transaction data is displayed.

### **Expected Behavior**

Transaction data should be loaded on first attempt itself.

### **Steps to reproduce:**

1.  Login as seller(BL Webview enabled)
2.  Navigate to BL listing.
3.  Open Hamburger menu.
4.  Click on Transaction History.
5.  Loader is seen for some time and then no transaction data message is displayed.
6.  Click on refresh CTA.
7.  Transaction data is now displayed.

### **Test Environment**:

1.  **Device:** iPhone SE
2.  **Environment**: Stage
3.  **Operating System:** iOS 18.5"
602384,Android,[App Dependent] Double message header is shown when we land to the chat from AFR notification in collapse mode and navigating back to bmc listing when app is not in background ,Product Bug,,Closed,Medium,Sachin Naik,Sumit Ranjan,2025-07-22T05:47:35Z,BMC_WEBVIEW,Android-13.5.3_T1,2025-07-17T08:13:43Z,,,"### **Actual Behavior**

Double message header is shown when we land to the chat from AFR notification in collapse mode and navigating back to bmc listing when app is not in background

Replicating everytime 

### **Expected Behavior**

No double should display in bmc header 

### **Steps to reproduce:**

1.  Login with 1367677675
2.  Wait for the AFR notification 
3.  Now click on the notification in collapse view (app should not in background )
4.  Observe the double message header is shown 

### **Test Environment**:

1.  **Device:** vivo y21e
2.  **Environment**: Stage
3.  **Operating System:** Android12"
602389,IM-iOS Native,"When user attempts a call from BL post purchase popup, c2c_modid is saved as ANDWEB in DB.",Product Bug,,Closed,Medium,freeda fernandes,Shivam Bansal,2025-11-20T07:07:25Z,,iOS_13.5.3_T1,2025-07-17T08:18:48Z,,,"### **Actual Behavior**

When user attempts a call from BL post purchase popup, c2c\_modid is saved as ANDWEB in DB.

### **Expected Behavior**

c2c\_modid should be saved as IOSWEB in DB.

### **Steps to reproduce:**

1.  Login as seller(BL Webview enabled)
2.  Navigate to BL listing.
3.  Purchase a lead.
4.  Click on call CTA in post purchase popup.
5.  Check in **c2c\_records** table, **c2c\_modid** is saved as ANDWEB.

### **Test Environment**:

1.  **Device:** iPhone SE
2.  **Environment**: Stage
3.  **Operating System:** iOS 18.5"
602397,IM-iOS Native,OTP screen coming on enquiry journey and when user navigates to PDP,Product Bug,,Closed,Medium,Anjali Patel,Pratik Singh,2025-08-11T13:23:47Z,,iOS_13.5.3_T1,2025-07-17T08:31:21Z,,,"### **Actual Behavior**

OTP screen coming when user navigate to PDP and when user tries to send enquiry

<img class=""op-uc-image op-uc-image_inline"" style=""width:281px;"" src=""/api/v3/attachments/679999/content"">

### **Expected Behavior**

OTP screen should not display on app, as user already login with mobile number and OTP

### **Steps to reproduce:**

1.  login with buyer (glid- 79581371)
2.  navigate to one PDP to another PDP
3.  OR send enquiry from different pages
4.  OR send enquiry from Favourites products screen

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
602401,IM-iOS Native,"Enquiry journey: Click on drop and up arrow in keyboard,  screen is jittering",Product Bug,,Closed,Medium,Anjali Patel,Pratik Singh,2025-09-25T08:37:10Z,,iOS_13.5.3_T1,2025-07-17T08:38:35Z,,,"### **Actual Behavior**

When user send enquiry from any page, in quantity screen clicking on dropdown arrow in keyboard, screen is jittering

### **Expected Behavior**

screen should be stable

### **Steps to reproduce:**

1.  login on indiamart buyer
2.  go to any buyer webview pages
3.  send enquiry- on quantity screen, clicks on dropdown arrow

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
602403,IM-iOS Native,"Webview hamburger menu displays on buyer webview pages, Post clicking on menu, msite pages opens ",Product Bug,,Rejected,Medium,Anjali Patel,Pratik Singh,2025-07-25T12:48:10Z,,iOS_13.5.3_T1,2025-07-17T08:43:50Z,,,"### **Actual Behavior**

*   Webview hamburger menu displays on buyer webview pages
*   Post clicking on menu, msite pages opens 

### **Expected Behavior**

native hamburger menu should be display on all pages

### **Steps to reproduce:**

1.  login with indiamart app (glid ending with - 1,3,5,6,7,8,9).
2.  go to any buyer webview pages
3.  clicks on hamburger menu
4.  observe the issue

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
602404,Android,"[Service dependent]When user try to login with secondary mobile number and input otp , it shows ""Please enter correct otp"" pop up.",Product Bug,,Closed,Medium,Manish Sharma1,Shreya Pandey,2026-02-10T05:31:56Z,User Login,Android-13.5.3_T1,2025-07-17T08:51:01Z,,,"### **Actual Behavior**

When user try to login with secondary mobile number and input otp , it shows &quot;Please enter correct otp&quot; pop up.

Here , User is trying to login with  mobile number which was already present in another indiamart account as secondary number.

Otp goes to secondary number and when he puts the otp, it shows &quot;Please enter correct otp&quot; pop up. 

Kibana Link:- [https://imkibanaindia.intermesh.net/app/r/s/FqCaK](https://imkibanaindia.intermesh.net/app/r/s/FqCaK)

### **Expected Behavior**

Otp should comes in primary number and when he puts the otp , its primary account should login.

### **Steps to reproduce:**

1.  Try to login with this number 7082826147 ( Secondary number) { Primary number : 7011447096}
2.  Input otp.
3.   &quot;Please enter correct otp&quot; pop up shows.

### **Test Environment**:

1.  **Device:** Samsung s23
2.  **Environment**: Stage
3.  **Operating System:** Android 15

###"
602405,IM-iOS Native,Screen stuck at select product dopdown in about us section of company page ,Product Bug,,To Do,Low,Anjali Patel,Rohin Kumar,2026-03-25T06:05:43Z,Webview Buyer,iOS_13.5.3_T1,2025-07-17T08:51:21Z,,,"### **Actual Behavior**

On About us section of company page, when user clicks on **Contact seller**, product screen opens where user select products from dropdown then screen stuck and **Continue** CTA disappear 

### **Expected Behavior**

Screen should not be stuck and Continue CTA should be visible properly

### **Steps to reproduce:**

1.  login on app
2.  go to any buyer webview company page&gt;&gt; About Us
3.  clicks on contact seller
4.  clicks on Select product dropdown and scroll the product
5.  observe that when user scroll up , screen stuck and **Continue** CTA disappear

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
602410,IM-iOS Native,Requirement details not displayed after posting a PBR from buyer webview pages,Product Bug,,Bugs Treatment,Medium,Anjali Patel,Pratik Singh,2026-03-13T10:32:35Z,,iOS_13.5.3_T1,2025-07-17T09:05:23Z,,,"### **Actual Behavior**

When a user posts a **PBR** from any **buyer webview page** and enters requirement details , those entered details are **not  shown** after submission. 

If user clicks on Add more details and again enter details and submit, then again it is not saved

### **Expected Behavior**

The entered requirement details should be properly saved and displayed in the PBR history.

### **Steps to reproduce:**

1.  Open any **buyer webview page** in the IndiaMART app.
2.  Post  a **PBR** from Buyer webview pages
3.  Enter requirement details in the form
4.  Submit the PBR.
5.  clicks on add more details 
6.  observe that Requirement details not saved

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
602432,IM-iOS Native,Footer menu displayed over NI popup action buttons (Submit/Back) after clicking NI Icon in BL listing screen.,Product Bug,,Closed,Medium,freeda fernandes,Shivam Bansal,2025-11-20T11:01:53Z,,iOS_13.5.3_T1,2025-07-17T10:12:13Z,,,"### **Actual Behavior**

Footer menu displayed over NI popup action buttons (Submit/Back) after clicking NI Icon in BL listing screen.

### **Expected Behavior**

Footer menu should not be displayed over NI popup action buttons (Submit/Back)

### **Steps to reproduce:**

1.  Login as seller(BL Webview enabled)
2.  Navigate to BL listing.
3.  Click on NI icon on BL card.
4.  NI popup is displayed.
5.  Footer menu is seen over Submit and back CTA of NI popup.

### **Test Environment**:

1.  **Device:** iPhone SE
2.  **Environment**: Stage
3.  **Operating System:** iOS 18.5"
602434,IM-iOS Native,The app is crashed when updating the unit in the unit field.,Product Bug,,Closed,High,Aditya Rai,Aarushi Arora,2025-07-22T06:34:34Z,My Products,iOS_13.5.3_T1,2025-07-17T10:16:27Z,,,"### **Actual Behavior**

The app is crashed when updating the unit in the unit field.  
https://console.firebase.google.com/project/artful-affinity-634/crashlytics/app/ios:com.indiamart.m/issues/6e8eef1536e7aa6d5765577bb92b5e04?time=last-hour&amp;versions=13.0.7%20(1);13.5.3%20(1)&amp;types=crash&amp;deviceCategories=Mobile&amp;sessionEventKey=0108c8578a9043218538fa1a317eb8de\_2106436782429967088

### **Expected Behavior**

When the user clicks on the unit field it should be clickable on the first attempt, and the unit should be updated accordingly.

### **Steps to reproduce:**

1.  Log in from the seller
2.  Now open the My product page
3.  Now open any product from the listing
4.  Click on the unit field 
5.  It is seen in pop up and now again click on the same unit field
6.  App is crashed

### **Test Environment**:

1.  **Device:** Iphone 13
2.  **Environment**: Stage
3.  **Operating System:** IOS 18.5"
